*	* unknown
796748.19	-224807.11
795910.43	-228196.58
*	* unknown
645157.36	-250262.87
642864.85	-254851.38
*	* unknown
541960.72	-199129.08
539177.22	-199701.99
*	* unknown
545449.55	-175706.99
545625.71	-174108.39
*	* unknown
857204.36	-307275.53
858394.73	-307564.86
*	* unknown
597236.72	-241610.92
597247.09	-241483.75
*	* unknown
363209.63	-280053.98
368563.26	-280703.79
*	* unknown
607233.09	-236526.15
607233.31	-236504.85
*	* unknown
636886.16	-112153.02
642119.24	-114405.13
*	* unknown
633944.31	-113772.93
635395.06	-113606.77
*	* unknown
630793.06	-113722.18
633944.31	-113772.93
*	* unknown
624640.50	-112062.67
627070.06	-114699.29
*	* unknown
623924.43	-109160.03
627303.39	-108384.05
*	* unknown
610979.00	-152398.89
618111.76	-157089.18
*	* unknown
440360.69	-309226.63
440561.07	-308780.62
*	* unknown
573066.69	-206593.04
554860.97	-213118.77
*	* unknown
575504.73	-207944.41
573066.69	-206593.04
*	* unknown
534102.44	-201365.87
534913.45	-198240.21
*	* unknown
534913.45	-198240.21
538050.98	-196598.71
*	* unknown
790973.34	-208416.19
791724.35	-211855.03
*	* unknown
781367.29	-178423.87
778740.10	-179065.92
*	* unknown
781799.97	-190136.70
782935.57	-189929.66
*	* unknown
787335.47	-185264.52
785038.81	-178187.48
*	* unknown
657893.33	-175117.76
657950.21	-175198.96
*	* unknown
750823.58	-210610.18
750941.28	-210633.35
*	* unknown
749962.02	-210488.17
749527.71	-208970.47
*	* Peenestrom
800053.40	-231888.24
799811.47	-231904.39
*	* Peenestrom
799811.47	-231904.39
800129.05	-232855.13
*	* WSA-Stralsund
799731.17	-231884.35
799914.96	-231816.02
*	* Peenestrom
799985.43	-231791.08
800053.40	-231888.24
*	* unknown
444066.63	-306191.12
438645.52	-302767.86
*	* unknown
862962.80	-237270.53
862939.39	-237206.57
*	* unknown
641269.43	-262239.63
640535.95	-262957.41
*	* unknown
627548.89	-254943.56
628098.31	-254762.95
*	* unknown
628098.31	-254762.95
622900.40	-250251.93
*	* unknown
856937.35	-258413.42
856759.83	-258313.73
*	* unknown
853999.02	-267433.76
853203.91	-277715.60
*	* unknown
